Position	B.stacei	B.hybridumS	B.hybridumD	B.distachyon
30826	0	0	0	1
30827	0	0	0	1
30899	0	0	0	1
30902	0	0	0	1
30921	0	0	0	1
31069	0	0	0	1
31071	0	0	0	1
31123	0	0	0	1
31159	0	0	0	1
31243	0	0	0	1
31295	0	0	0	1
31296	0	0	0	1
31416	0	0	0	1
31417	0	0	0	1
31522	0	0	0	1
31698	0	0	0	1
31699	0	0	0	1
31724	0	0	0	1
31734	0	0	0	1
31745	0	0	0	1
31842	0	0	0	1
31843	0	0	0	1
31994	0	0	0	1
32156	0	0	0	1
32290	0	0	0	1
32324	0	0	0	1
32327	0	0	0	1
32386	0	0	0	1
32524	0	0	0	1
32809	0	0	0	1
32974	0	0	0	1
33032	0	0	0	1
33118	0	0	0	1
33179	0	0	0	1
33561	0	0	0	2
33620	0	0	0	1
33788	0	0	0	1
33807	0	0	0	1
33831	0	0	0	1
34014	0	0	0	1
34015	0	0	0	2
34156	0	0	0	1
34161	0	0	0	1
34231	0	0	0	1
34232	0	0	0	1
34317	0	0	0	1
34329	0	0	0	2
34336	0	0	0	2
34346	0	0	0	1
34374	0	0	0	2
34375	0	0	0	2
34379	0	0	0	2
34446	0	0	0	3
34447	0	0	0	1
34470	0	0	0	2
34476	0	0	0	1
34487	0	0	0	1
34488	0	0	0	1
34491	0	0	0	2
34494	0	0	0	2
34504	0	0	0	1
34525	0	0	0	1
34534	0	0	0	1
34537	0	0	0	1
34547	0	0	0	1
34558	0	0	0	1
34614	0	0	0	1
34784	0	0	0	2
34785	0	0	0	1
34814	0	0	0	1
34852	0	0	0	3
34914	0	0	0	1
34915	0	0	0	1
35110	0	0	0	1
35287	0	0	0	1
35288	0	0	0	1
35289	0	0	0	1
35332	0	0	0	1
35351	0	0	0	1
35556	0	0	0	1
35574	0	0	0	2
35584	0	0	0	1
35599	0	0	0	1
35600	0	0	0	2
35605	0	0	0	1
35608	0	0	0	1
35609	0	0	0	1
35610	0	0	0	1
35613	0	0	0	2
35621	0	0	0	3
35631	0	0	0	1
35701	0	0	0	3
35794	0	0	0	1
35870	0	0	0	1
35887	0	0	0	1
35899	0	0	0	1
35906	0	0	0	1
35961	0	0	0	1
35962	0	0	0	1
36003	0	0	0	1
36004	0	0	0	1
36103	0	0	0	1
36181	0	0	0	1
36301	0	0	0	1
36317	0	0	0	1
36318	0	0	0	1
36319	0	0	0	1
36563	0	0	0	1
36564	0	0	0	1
36619	0	0	0	1
36633	0	0	0	1
36649	0	0	0	1
36687	0	0	0	1
36692	0	0	0	1
36739	0	0	0	1
36841	0	0	0	1
36898	0	0	0	1
36969	0	0	0	3
37012	0	0	0	4
37170	0	0	0	1
37234	0	0	0	1
37293	0	0	0	1
37327	0	0	0	1
37361	0	0	0	1
37397	0	0	0	1
37409	0	0	0	1
37591	0	0	0	1
37624	0	0	0	1
37625	0	0	0	1
37753	0	0	0	1
37754	0	0	0	1
37826	0	0	0	1
37832	0	0	0	1
37841	0	0	0	1
37842	0	0	0	1
37843	0	0	0	1
37845	0	0	0	1
37935	0	0	0	1
37987	0	0	0	1
38117	0	0	0	1
38121	0	0	0	1
38167	0	0	0	1
38169	0	0	0	1
38220	0	0	0	1
38227	0	0	0	1
38322	0	0	0	1
38422	0	0	0	1
38503	0	0	0	1
38526	0	0	0	2
38624	0	0	0	1
38680	0	0	0	1
38685	0	0	0	1
38690	0	0	0	1
38723	0	0	0	1
38726	0	0	0	1
38728	0	0	0	1
38731	0	0	0	1
38749	0	0	0	2
38757	0	0	0	1
38792	0	0	0	1
38840	0	0	0	1
38844	0	0	0	1
38874	0	0	0	1
38877	0	0	0	1
39049	0	0	0	2
39107	0	0	0	1
39129	0	0	0	1
39139	0	0	0	2
39159	0	0	0	1
39160	0	0	0	5
39185	0	0	0	2
39186	0	0	0	1
39205	0	0	0	1
39206	0	0	0	1
39245	0	0	0	1
39333	0	0	0	1
39535	0	0	0	1
39550	0	0	0	1
39608	0	0	0	1
39681	0	0	0	1
39717	0	0	0	1
39829	0	0	0	2
39838	0	0	0	1
39894	0	0	0	2
39931	0	0	0	1
39938	0	0	0	1
39940	0	0	0	1
39964	0	0	0	1
39973	0	0	0	1
40007	0	0	0	1
40033	0	0	0	1
40048	0	0	0	1
40055	0	0	0	1
40060	0	0	0	1
40068	0	0	0	1
40087	0	0	0	2
40103	0	0	0	1
40117	0	0	0	1
40126	0	0	0	1
40156	0	0	0	1
40182	0	0	0	1
40185	0	0	0	1
40213	0	0	0	2
40258	0	0	0	2
40264	0	0	0	3
40277	0	0	0	1
40278	0	0	0	1
40477	0	0	0	1
40504	0	0	0	1
40515	0	0	0	3
40594	0	0	0	2
40620	0	0	0	1
40675	0	0	0	2
40698	0	0	0	1
40711	0	0	0	2
40726	0	0	0	1
40844	0	0	0	1
40908	0	0	0	1
41122	0	0	0	2
41141	0	0	0	1
41152	0	0	0	1
41293	0	0	0	1
41321	0	0	0	1
41431	0	0	0	2
41435	0	0	0	1
41439	0	0	0	2
41460	0	0	0	1
41471	0	0	0	1
41499	0	0	0	1
41528	0	0	0	1
41727	0	0	0	1
41835	0	0	0	1
41872	0	0	0	1
41934	0	0	0	1
42181	0	0	0	1
42247	0	0	0	1
42293	0	0	0	1
42311	0	0	0	2
42452	0	0	0	2
42460	0	0	0	2
42471	0	0	0	1
42490	0	0	0	1
42496	0	0	0	1
42497	0	0	0	1
42519	0	0	0	1
42618	0	0	0	1
42626	0	0	0	1
42627	0	0	0	1
42645	0	0	0	1
42731	0	0	0	1
42796	0	0	0	1
42827	0	0	0	1
42888	0	0	0	1
42941	0	0	0	1
42957	0	0	0	1
42982	0	0	0	1
42997	0	0	0	1
43095	0	0	0	1
43114	0	0	0	1
43124	0	0	0	1
43137	0	0	0	1
43138	0	0	0	1
43190	0	0	0	1
43277	0	0	0	1
43414	0	0	0	1
43453	0	0	0	1
43491	0	0	0	1
43492	0	0	0	1
43493	0	0	0	1
43584	0	0	0	1
43691	0	0	0	1
43813	0	0	0	1
43837	0	0	0	1
44062	0	0	0	1
44067	0	0	0	1
44079	0	0	0	1
44086	0	0	0	1
44254	0	0	0	1
44319	0	0	0	1
44331	0	0	0	1
44421	0	0	0	1
44581	0	0	0	1
44582	0	0	0	1
44611	0	0	0	1
44758	0	0	0	1
44805	0	0	0	1
44808	0	0	0	2
44811	0	0	0	1
44816	0	0	0	2
44901	0	0	0	1
44934	0	0	0	1
45076	0	0	0	1
45198	0	0	0	1
45221	0	0	0	1
45423	0	0	0	1
45425	0	0	0	4
45436	0	0	0	2
45441	0	0	0	2
45444	0	0	0	1
45465	0	0	0	1
45472	0	0	0	2
45473	0	0	0	1
45560	0	0	0	1
45764	0	0	0	1
45782	0	0	0	1
45826	0	0	0	1
45855	0	0	0	1
45860	0	0	0	1
45953	0	0	0	1
45955	0	0	0	1
45962	0	0	0	1
45966	0	0	0	1
46005	0	0	0	1
46087	0	0	0	1
46194	0	0	0	1
46205	0	0	0	1
46206	0	0	0	4
46217	0	0	0	2
46220	0	0	0	1
46227	0	0	0	1
46233	0	0	0	1
46235	0	0	0	2
46277	0	0	0	1
46528	0	0	0	1
46542	0	0	0	1
46639	0	0	0	1
46708	0	0	0	1
46753	0	0	0	1
46761	0	0	0	2
47057	0	0	0	1
47074	0	0	0	1
47114	0	0	0	1
47129	0	0	0	1
47142	0	0	0	2
47212	0	0	0	2
47220	0	0	0	1
47225	0	0	0	1
47244	0	0	0	1
47246	0	0	0	1
47274	0	0	0	1
47313	0	0	0	1
47364	0	0	0	1
47401	0	0	0	1
47404	0	0	0	1
47444	0	0	0	1
47484	0	0	0	2
47491	0	0	0	2
47518	0	0	0	1
47519	0	0	0	1
47523	0	0	0	2
47559	0	0	0	1
47639	0	0	0	1
47676	0	0	0	1
47860	0	0	0	1
47889	0	0	0	2
47966	0	0	0	1
48011	0	0	0	1
48012	0	0	0	1
48093	0	0	0	1
48094	0	0	0	1
48268	0	0	0	1
48297	0	0	0	1
48356	0	0	0	1
48400	0	0	0	2
48438	0	0	0	1
48439	0	0	0	1
48482	0	0	0	1
48533	0	0	0	1
48641	0	0	0	1
48642	0	0	0	1
48643	0	0	0	1
48644	0	0	0	1
48682	0	0	0	1
48703	0	0	0	2
48836	0	0	0	1
48877	0	0	0	1
48906	0	0	0	1
48989	0	0	0	1
48990	0	0	0	1
48991	0	0	0	1
49010	0	0	0	1
49216	0	0	0	1
49332	0	0	0	1
49337	0	0	0	1
49346	0	0	0	2
49354	0	0	0	1
49376	0	0	0	1
49493	0	0	0	1
49580	0	0	0	1
49641	0	0	0	1
49748	0	0	0	1
49837	0	0	0	1
49841	0	0	0	1
49842	0	0	0	2
49887	0	0	0	1
50003	0	0	0	1
50087	0	0	0	1
50141	0	0	0	1
50149	0	0	0	1
50168	0	0	0	1
50178	0	0	0	1
50210	0	0	0	1
50212	0	0	0	1
50293	0	0	0	1
50311	0	0	0	1
50322	0	0	0	1
50323	0	0	0	1
50330	0	0	0	2
50340	0	0	0	1
50348	0	0	0	2
50357	0	0	0	1
50358	0	0	0	1
50359	0	0	0	1
50360	0	0	0	1
50368	0	0	0	1
50369	0	0	0	7
50374	0	0	0	1
50379	0	0	0	1
50383	0	0	0	3
50385	0	0	0	1
50390	0	0	0	1
50394	0	0	0	1
50395	0	0	0	2
50396	0	0	0	1
50398	0	0	0	1
50400	0	0	0	1
50404	0	0	0	1
50408	0	0	0	1
50424	0	0	0	2
50428	0	0	0	1
50464	0	0	0	1
50608	0	0	0	1
50964	0	0	0	2
50972	0	0	0	1
50985	0	0	0	1
50993	0	0	0	2
51016	0	0	0	1
51044	0	0	0	1
51051	0	0	0	2
51052	0	0	0	2
51078	0	0	0	1
51088	0	0	0	1
51089	0	0	0	1
51099	0	0	0	1
51100	0	0	0	1
51107	0	0	0	1
51108	0	0	0	1
51112	0	0	0	1
51116	0	0	0	2
51117	0	0	0	1
51118	0	0	0	1
51119	0	0	0	3
51120	0	0	0	2
51133	0	0	0	3
51134	0	0	0	3
51137	0	0	0	1
51140	0	0	0	1
51141	0	0	0	3
51145	0	0	0	1
51146	0	0	0	1
51148	0	0	0	2
51149	0	0	0	3
51154	0	0	0	1
51155	0	0	0	1
51170	0	0	0	1
51171	0	0	0	1
51178	0	0	0	1
51179	0	0	0	1
51223	0	0	0	1
51287	0	0	0	1
51290	0	0	0	1
51324	0	0	0	1
51328	0	0	0	1
51329	0	0	0	1
51357	0	0	0	1
51387	0	0	0	1
51494	0	0	0	1
51553	0	0	0	1
51561	0	0	0	1
51611	0	0	0	1
51689	0	0	0	1
51761	0	0	0	1
51897	0	0	0	1
51898	0	0	0	1
51918	0	0	0	1
51925	0	0	0	2
51946	0	0	0	1
51969	0	0	0	1
52075	0	0	0	1
52096	0	0	0	1
52106	0	0	0	1
52138	0	0	0	1
52139	0	0	0	1
52473	0	0	0	1
52496	0	0	0	1
52552	0	0	0	1
52556	0	0	0	3
52588	0	0	0	1
52614	0	0	0	1
52615	0	0	0	1
52627	0	0	0	1
52637	0	0	0	1
52638	0	0	0	1
52640	0	0	0	1
52651	0	0	0	1
52655	0	0	0	2
52729	0	0	0	2
52737	0	0	0	2
52746	0	0	0	1
52750	0	0	0	2
52758	0	0	0	3
52764	0	0	0	2
52795	0	0	0	1
52814	0	0	0	1
52815	0	0	0	1
52816	0	0	0	1
52817	0	0	0	1
52818	0	0	0	1
52826	0	0	0	11
52828	0	0	0	2
52829	0	0	0	1
52831	0	0	0	3
52832	0	0	0	1
52834	0	0	0	1
52840	0	0	0	4
52842	0	0	0	2
52843	0	0	0	2
52844	0	0	0	2
52847	0	0	0	5
52848	0	0	0	1
52852	0	0	0	1
52853	0	0	0	1
52855	0	0	0	1
52856	0	0	0	1
52857	0	0	0	2
52861	0	0	0	1
52864	0	0	0	4
52865	0	0	0	3
52867	0	0	0	2
52869	0	0	0	2
52872	0	0	0	4
52877	0	0	0	1
52881	0	0	0	2
52885	0	0	0	2
52889	0	0	0	1
52890	0	0	0	1
52898	0	0	0	1
52899	0	0	0	1
52924	0	0	0	1
52925	0	0	0	1
52943	0	0	0	1
52990	0	0	0	1
52995	0	0	0	1
53021	0	0	0	1
53029	0	0	0	1
53093	0	0	0	1
53101	0	0	0	2
53107	0	0	0	1
53108	0	0	0	2
53122	0	0	0	1
53129	0	0	0	4
53138	0	0	0	1
53142	0	0	0	1
53146	0	0	0	3
53147	0	0	0	2
53159	0	0	0	1
53162	0	0	0	1
53165	0	0	0	1
53167	0	0	0	2
53184	0	0	0	1
53223	0	0	0	1
53224	0	0	0	1
53226	0	0	0	1
53233	0	0	0	1
53235	0	0	0	7
53237	0	0	0	1
53238	0	0	0	1
53240	0	0	0	1
53241	0	0	0	1
53243	0	0	0	1
53245	0	0	0	4
53246	0	0	0	2
53251	0	0	0	2
53252	0	0	0	2
53256	0	0	0	6
53257	0	0	0	1
53260	0	0	0	1
53261	0	0	0	1
53262	0	0	0	1
53264	0	0	0	1
53266	0	0	0	2
53270	0	0	0	1
53273	0	0	0	4
53274	0	0	0	3
53276	0	0	0	1
53281	0	0	0	2
53286	0	0	0	1
53290	0	0	0	2
53291	0	0	0	1
53300	0	0	0	1
53302	0	0	0	2
53324	0	0	0	1
53332	0	0	0	2
53339	0	0	0	1
53345	0	0	0	1
53351	0	0	0	1
53353	0	0	0	2
53358	0	0	0	1
53359	0	0	0	1
53361	0	0	0	1
53368	0	0	0	1
53370	0	0	0	6
53372	0	0	0	1
53373	0	0	0	1
53375	0	0	0	1
53376	0	0	0	1
53380	0	0	0	5
53381	0	0	0	2
53384	0	0	0	3
53386	0	0	0	2
53387	0	0	0	2
53390	0	0	0	1
53391	0	0	0	5
53396	0	0	0	1
53397	0	0	0	1
53399	0	0	0	1
53401	0	0	0	1
53405	0	0	0	1
53408	0	0	0	3
53409	0	0	0	2
53410	0	0	0	1
53411	0	0	0	1
53412	0	0	0	1
53413	0	0	0	1
53416	0	0	0	1
53418	0	0	0	1
53419	0	0	0	1
53421	0	0	0	9
53423	0	0	0	1
53424	0	0	0	1
53425	0	0	0	2
53426	0	0	0	2
53427	0	0	0	1
53429	0	0	0	1
53431	0	0	0	3
53432	0	0	0	2
53435	0	0	0	3
53437	0	0	0	2
53438	0	0	0	4
53442	0	0	0	5
53443	0	0	0	1
53447	0	0	0	1
53450	0	0	0	1
53452	0	0	0	1
53456	0	0	0	1
53458	0	0	0	1
53459	0	0	0	4
53460	0	0	0	2
53462	0	0	0	2
53466	0	0	0	1
53467	0	0	0	1
53472	0	0	0	1
53476	0	0	0	3
53477	0	0	0	2
53490	0	0	0	1
53526	0	0	0	1
53534	0	0	0	2
53543	0	0	0	1
53547	0	0	0	2
53554	0	0	0	1
53567	0	0	0	1
53568	0	0	0	1
53576	0	0	0	5
53578	0	0	0	3
53596	0	0	0	1
53599	0	0	0	2
53600	0	0	0	1
53605	0	0	0	2
53611	0	0	0	1
53615	0	0	0	2
53623	0	0	0	1
53625	0	0	0	1
53629	0	0	0	1
53635	0	0	0	1
53640	0	0	0	1
53643	0	0	0	1
53644	0	0	0	1
53655	0	0	0	1
53656	0	0	0	1
53657	0	0	0	1
53658	0	0	0	1
53666	0	0	0	1
53667	0	0	0	5
53669	0	0	0	2
53673	0	0	0	1
53675	0	0	0	1
53677	0	0	0	2
53678	0	0	0	2
53680	0	0	0	1
53681	0	0	0	2
53688	0	0	0	3
53689	0	0	0	1
53692	0	0	0	1
53694	0	0	0	1
53696	0	0	0	2
53702	0	0	0	1
53705	0	0	0	3
53708	0	0	0	2
53713	0	0	0	1
53722	0	0	0	1
53723	0	0	0	1
53727	0	0	0	1
53728	0	0	0	1
53729	0	0	0	1
53730	0	0	0	1
53737	0	0	0	2
53738	0	0	0	1
53739	0	0	0	10
53742	0	0	0	1
53744	0	0	0	2
53745	0	0	0	3
53747	0	0	0	2
53753	0	0	0	2
53758	0	0	0	1
53760	0	0	0	6
53764	0	0	0	2
53766	0	0	0	3
53768	0	0	0	2
53770	0	0	0	1
53774	0	0	0	1
53780	0	0	0	1
53790	0	0	0	1
53794	0	0	0	1
53798	0	0	0	1
53809	0	0	0	2
53810	0	0	0	1
53811	0	0	0	2
53812	0	0	0	2
53822	0	0	0	1
53823	0	0	0	1
53825	0	0	0	1
53832	0	0	0	1
53834	0	0	0	7
53836	0	0	0	1
53837	0	0	0	1
53840	0	0	0	1
53842	0	0	0	1
53844	0	0	0	4
53845	0	0	0	2
53848	0	0	0	3
53849	0	0	0	1
53851	0	0	0	2
53855	0	0	0	5
53856	0	0	0	1
53860	0	0	0	1
53861	0	0	0	1
53865	0	0	0	1
53867	0	0	0	1
53868	0	0	0	3
53870	0	0	0	1
53871	0	0	0	1
53872	0	0	0	3
53873	0	0	0	1
53879	0	0	0	4
53880	0	0	0	3
53881	0	0	0	1
53882	0	0	0	1
53884	0	0	0	1
53885	0	0	0	4
53886	0	0	0	1
53889	0	0	0	4
53890	0	0	0	8
53891	0	0	0	2
53893	0	0	0	2
53894	0	0	0	1
53895	0	0	0	2
53896	0	0	0	4
53900	0	0	0	5
53901	0	0	0	7
53902	0	0	0	1
53904	0	0	0	1
53905	0	0	0	3
53906	0	0	0	3
53907	0	0	0	1
53910	0	0	0	1
53911	0	0	0	1
53914	0	0	0	1
53915	0	0	0	1
53917	0	0	0	2
53918	0	0	0	6
53919	0	0	0	1
53920	0	0	0	1
53921	0	0	0	1
53924	0	0	0	3
53926	0	0	0	1
53930	0	0	0	1
53931	0	0	0	1
53934	0	0	0	1
53935	0	0	0	3
53936	0	0	0	1
53938	0	0	0	1
53939	0	0	0	1
53963	0	0	0	1
53975	0	0	0	2
53983	0	0	0	1
53985	0	0	0	1
53994	0	0	0	7
53996	0	0	0	2
53997	0	0	0	1
54000	0	0	0	2
54002	0	0	0	3
54004	0	0	0	5
54005	0	0	0	2
54008	0	0	0	2
54010	0	0	0	3
54011	0	0	0	2
54015	0	0	0	4
54016	0	0	0	3
54021	0	0	0	1
54023	0	0	0	2
54025	0	0	0	3
54029	0	0	0	3
54031	0	0	0	1
54035	0	0	0	1
54037	0	0	0	2
54040	0	0	0	1
54045	0	0	0	3
54047	0	0	0	1
54050	0	0	0	2
54053	0	0	0	1
54058	0	0	0	1
54064	0	0	0	1
54065	0	0	0	1
54067	0	0	0	1
54068	0	0	0	1
54072	0	0	0	2
54074	0	0	0	1
54076	0	0	0	8
54082	0	0	0	1
54085	0	0	0	2
54086	0	0	0	1
54087	0	0	0	3
54088	0	0	0	1
54090	0	0	0	2
54093	0	0	0	3
54094	0	0	0	2
54097	0	0	0	5
54098	0	0	0	2
54099	0	0	0	4
54101	0	0	0	3
54103	0	0	0	1
54104	0	0	0	3
54105	0	0	0	6
54109	0	0	0	5
54110	0	0	0	1
54111	0	0	0	1
54113	0	0	0	1
54116	0	0	0	4
54119	0	0	0	1
54120	0	0	0	5
54121	0	0	0	4
54123	0	0	0	1
54126	0	0	0	4
54127	0	0	0	1
54130	0	0	0	4
54131	0	0	0	1
54132	0	0	0	2
54133	0	0	0	1
54134	0	0	0	4
54136	0	0	0	4
54137	0	0	0	2
54140	0	0	0	1
54141	0	0	0	1
54142	0	0	0	1
54143	0	0	0	2
54144	0	0	0	2
54145	0	0	0	4
54146	0	0	0	1
54148	0	0	0	2
54150	0	0	0	3
54151	0	0	0	3
54155	0	0	0	8
54156	0	0	0	2
54158	0	0	0	1
54160	0	0	0	2
54161	0	0	0	10
54163	0	0	0	1
54164	0	0	0	1
54165	0	0	0	1
54167	0	0	0	1
54169	0	0	0	1
54171	0	0	0	1
54175	0	0	0	1
54177	0	0	0	2
54178	0	0	0	2
54182	0	0	0	7
54185	0	0	0	1
54189	0	0	0	3
54190	0	0	0	2
54191	0	0	0	1
54197	0	0	0	1
54200	0	0	0	1
54209	0	0	0	1
54211	0	0	0	3
54212	0	0	0	2
54213	0	0	0	2
54216	0	0	0	3
54217	0	0	0	1
54232	0	0	0	2
54233	0	0	0	1
54238	0	0	0	1
54240	0	0	0	2
54277	0	0	0	1
54284	0	0	0	1
54296	0	0	0	1
54297	0	0	0	1
54298	0	0	0	1
54299	0	0	0	1
54306	0	0	0	3
54308	0	0	0	8
54310	0	0	0	1
54311	0	0	0	1
54314	0	0	0	1
54316	0	0	0	1
54318	0	0	0	1
54319	0	0	0	3
54320	0	0	0	5
54322	0	0	0	2
54324	0	0	0	1
54325	0	0	0	2
54327	0	0	0	3
54329	0	0	0	5
54330	0	0	0	1
54334	0	0	0	1
54335	0	0	0	1
54339	0	0	0	1
54341	0	0	0	1
54343	0	0	0	1
54347	0	0	0	1
54348	0	0	0	4
54349	0	0	0	1
54355	0	0	0	1
54359	0	0	0	1
54363	0	0	0	4
54364	0	0	0	3
54367	0	0	0	1
54369	0	0	0	1
54375	0	0	0	1
54386	0	0	0	1
54393	0	0	0	1
54395	0	0	0	8
54397	0	0	0	2
54398	0	0	0	1
54401	0	0	0	1
54403	0	0	0	1
54405	0	0	0	1
54406	0	0	0	1
54407	0	0	0	6
54409	0	0	0	2
54411	0	0	0	1
54414	0	0	0	1
54417	0	0	0	1
54421	0	0	0	1
54422	0	0	0	1
54426	0	0	0	1
54428	0	0	0	1
54430	0	0	0	2
54434	0	0	0	1
54435	0	0	0	3
54436	0	0	0	1
54442	0	0	0	3
54450	0	0	0	3
54451	0	0	0	3
54454	0	0	0	1
54455	0	0	0	1
54457	0	0	0	3
54461	0	0	0	1
54462	0	0	0	1
54463	0	0	0	3
54464	0	0	0	1
54467	0	0	0	1
54469	0	0	0	2
54471	0	0	0	2
54476	0	0	0	1
54478	0	0	0	1
54482	0	0	0	2
54484	0	0	0	2
54485	0	0	0	3
54496	0	0	0	1
54500	0	0	0	1
54521	0	0	0	1
54527	0	0	0	1
54528	0	0	0	1
54530	0	0	0	1
54537	0	0	0	1
54539	0	0	0	8
54540	0	0	0	1
54541	0	0	0	2
54542	0	0	0	1
54543	0	0	0	1
54545	0	0	0	1
54547	0	0	0	1
54549	0	0	0	1
54550	0	0	0	2
54551	0	0	0	5
54552	0	0	0	10
54553	0	0	0	2
54554	0	0	0	1
54555	0	0	0	2
54556	0	0	0	1
54558	0	0	0	2
54560	0	0	0	6
54561	0	0	0	1
54562	0	0	0	1
54563	0	0	0	1
54564	0	0	0	7
54565	0	0	0	2
54568	0	0	0	1
54569	0	0	0	1
54570	0	0	0	1
54571	0	0	0	1
54572	0	0	0	1
54573	0	0	0	5
54574	0	0	0	2
54577	0	0	0	1
54578	0	0	0	2
54579	0	0	0	4
54580	0	0	0	1
54583	0	0	0	1
54585	0	0	0	1
54586	0	0	0	1
54587	0	0	0	1
54590	0	0	0	1
54591	0	0	0	1
54592	0	0	0	3
54593	0	0	0	1
54594	0	0	0	4
54595	0	0	0	3
54598	0	0	0	1
54599	0	0	0	1
54603	0	0	0	1
54607	0	0	0	2
54608	0	0	0	1
54630	0	0	0	1
54678	0	0	0	1
54696	0	0	0	2
54704	0	0	0	2
54714	0	0	0	1
54717	0	0	0	2
54723	0	0	0	2
54725	0	0	0	2
54741	0	0	0	1
54762	0	0	0	1
54781	0	0	0	1
54782	0	0	0	1
54784	0	0	0	1
54791	0	0	0	1
54795	0	0	0	1
54796	0	0	0	1
54799	0	0	0	1
54800	0	0	0	1
54801	0	0	0	1
54803	0	0	0	1
54804	0	0	0	1
54805	0	0	0	6
54807	0	0	0	2
54809	0	0	0	2
54810	0	0	0	1
54812	0	0	0	1
54814	0	0	0	5
54815	0	0	0	1
54818	0	0	0	1
54819	0	0	0	1
54824	0	0	0	2
54826	0	0	0	1
54828	0	0	0	1
54832	0	0	0	1
54833	0	0	0	3
54834	0	0	0	1
54840	0	0	0	1
54844	0	0	0	1
54848	0	0	0	2
54849	0	0	0	1
54852	0	0	0	1
54897	0	0	0	1
54918	0	0	0	1
54924	0	0	0	1
54926	0	0	0	2
54954	0	0	0	1
54981	0	0	0	3
54985	0	0	0	1
54992	0	0	0	1
54994	0	0	0	9
54997	0	0	0	1
54998	0	0	0	1
54999	0	0	0	1
55000	0	0	0	1
55002	0	0	0	1
55004	0	0	0	1
55005	0	0	0	1
55006	0	0	0	5
55008	0	0	0	2
55010	0	0	0	1
55011	0	0	0	1
55013	0	0	0	1
55015	0	0	0	5
55016	0	0	0	1
55019	0	0	0	1
55020	0	0	0	2
55021	0	0	0	1
55022	0	0	0	1
55025	0	0	0	1
55027	0	0	0	1
55029	0	0	0	1
55033	0	0	0	1
55034	0	0	0	4
55035	0	0	0	1
55039	0	0	0	1
55040	0	0	0	1
55041	0	0	0	1
55042	0	0	0	1
55045	0	0	0	1
55049	0	0	0	4
55050	0	0	0	1
55054	0	0	0	1
55057	0	0	0	1
55059	0	0	0	1
55061	0	0	0	1
55062	0	0	0	1
55063	0	0	0	6
55065	0	0	0	2
55067	0	0	0	1
55068	0	0	0	1
55070	0	0	0	1
55072	0	0	0	5
55076	0	0	0	1
55077	0	0	0	1
55078	0	0	0	1
55082	0	0	0	1
55084	0	0	0	1
55086	0	0	0	1
55090	0	0	0	1
55091	0	0	0	4
55092	0	0	0	1
55098	0	0	0	1
55102	0	0	0	1
55107	0	0	0	1
55110	0	0	0	1
55115	0	0	0	1
55224	0	0	0	1
55232	0	0	0	1
55245	0	0	0	1
55251	0	0	0	2
55253	0	0	0	2
55255	0	0	0	1
55256	0	0	0	1
55290	0	0	0	1
55299	0	0	0	1
55300	0	0	0	1
55309	0	0	0	1
55310	0	0	0	1
55312	0	0	0	1
55319	0	0	0	1
55321	0	0	0	10
55323	0	0	0	1
55324	0	0	0	1
55327	0	0	0	1
55329	0	0	0	1
55331	0	0	0	1
55332	0	0	0	1
55333	0	0	0	5
55335	0	0	0	2
55337	0	0	0	1
55338	0	0	0	1
55340	0	0	0	1
55342	0	0	0	5
55343	0	0	0	1
55346	0	0	0	1
55347	0	0	0	1
55348	0	0	0	1
55352	0	0	0	1
55360	0	0	0	1
55361	0	0	0	3
55362	0	0	0	1
55368	0	0	0	1
55372	0	0	0	1
55376	0	0	0	3
55377	0	0	0	1
55380	0	0	0	1
55393	0	0	0	1
55434	0	0	0	3
55473	0	0	0	1
55474	0	0	0	1
55523	0	0	0	1
55555	0	0	0	1
55580	0	0	0	1
55588	0	0	0	1
55590	0	0	0	1
55607	0	0	0	1
55609	0	0	0	1
55613	0	0	0	2
55645	0	0	0	2
55653	0	0	0	1
55665	0	0	0	1
55666	0	0	0	2
55672	0	0	0	2
55674	0	0	0	1
55675	0	0	0	1
55677	0	0	0	4
55689	0	0	0	5
55693	0	0	0	1
55698	0	0	0	3
55699	0	0	0	1
55703	0	0	0	1
55704	0	0	0	1
55706	0	0	0	1
55712	0	0	0	1
55716	0	0	0	1
55717	0	0	0	2
55728	0	0	0	1
55732	0	0	0	2
55734	0	0	0	1
55742	0	0	0	1
55753	0	0	0	2
55758	0	0	0	1
55763	0	0	0	4
55764	0	0	0	1
55768	0	0	0	1
55771	0	0	0	1
55775	0	0	0	2
55781	0	0	0	1
55782	0	0	0	3
55793	0	0	0	1
55797	0	0	0	2
55798	0	0	0	2
55801	0	0	0	2
55805	0	0	0	1
55818	0	0	0	2
55824	0	0	0	1
55825	0	0	0	1
55826	0	0	0	1
55836	0	0	0	1
55837	0	0	0	1
55841	0	0	0	2
55846	0	0	0	1
55849	0	0	0	2
55855	0	0	0	1
55857	0	0	0	6
55858	0	0	0	4
55862	0	0	0	1
55863	0	0	0	1
55866	0	0	0	3
55897	0	0	0	1
55963	0	0	0	1
55968	0	0	0	1
55971	0	0	0	1
55976	0	0	0	2
55979	0	0	0	1
55984	0	0	0	1
55991	0	0	0	1
55996	0	0	0	1
55999	0	0	0	1
56003	0	0	0	1
56022	0	0	0	1
56033	0	0	0	1
56042	0	0	0	1
56055	0	0	0	2
56060	0	0	0	1
56065	0	0	0	1
